,jd,RA,Decl,magsky
5339,2457174.6467,280.798875,0.50141667,18.5380553883
5340,2457174.6467,280.79879167,0.49538889,18.5476988809
5341,2457174.6467,280.82891667,0.50766667,18.5325629783
5342,2457174.6467,280.82975,0.49072222,18.5532685932
5343,2457174.85089,310.56079167,0.15002778,19.4879624178
5344,2457174.85089,310.61,0.12858333,19.4862704748
5345,2457174.85089,310.64766667,0.12238889,19.4238547331
5346,2457175.62564,249.449125,-0.55141667,17.68117822
5347,2457175.64251,280.747125,0.51927778,17.9734188904
5348,2457175.64251,280.7605,0.51586111,17.9780664568
5349,2457175.64251,280.78195833,0.46716667,17.9771353248
5350,2457175.64251,280.79216667,0.46186111,17.9836700808
5351,2457175.64251,280.798875,0.50141667,17.9760360184
5352,2457175.64251,280.79879167,0.49538889,17.9704715562
5353,2457175.64251,280.82891667,0.50766667,17.9738404817
5354,2457175.64251,280.82975,0.49072222,17.9758669435
5355,2457175.82883,310.56079167,0.15002778,18.7934828275
5356,2457175.82883,310.61,0.12858333,18.7958183437
5357,2457175.82883,310.64766667,0.12238889,18.7730385349
5358,2457179.65271,280.747125,0.51927778,19.0828836473
5359,2457179.65271,280.7605,0.51586111,19.0828836473
5360,2457179.65271,280.78195833,0.46716667,19.0939391707
5361,2457179.65271,280.79216667,0.46186111,19.078995027
5362,2457179.65271,280.798875,0.50141667,19.0913957236
5363,2457179.65271,280.79879167,0.49538889,19.0803658505
5364,2457179.65271,280.82891667,0.50766667,19.0812807534
5365,2457179.65271,280.82975,0.49072222,19.0920887923
5366,2457179.79357,340.35891667,1.17002778,19.0640285047
5367,2457179.79357,340.39620833,1.18633333,19.0890885381
5368,2457179.79357,340.436375,1.21027778,19.0474895555
5369,2457179.92106,28.65720833,0.71680556,19.4222999216
5370,2457179.92106,28.77175,0.76180556,19.4095319075
5371,2457180.68605,280.747125,0.51927778,19.7958110115
5372,2457180.68605,280.7605,0.51586111,19.8206796528
5373,2457180.68605,280.78195833,0.46716667,19.7723581578
5374,2457180.68605,280.79216667,0.46186111,19.7827191285
5375,2457180.68605,280.798875,0.50141667,19.7931799252
5376,2457180.68605,280.79879167,0.49538889,19.7414379123
5377,2457180.68605,280.82891667,0.50766667,19.760819011
5378,2457180.68605,280.82975,0.49072222,19.7745086062
5379,2457180.79317,340.35891667,1.17002778,19.2588941563
5380,2457180.79317,340.39620833,1.18633333,19.2450595332
5381,2457180.79317,340.436375,1.21027778,19.2332279082
5382,2457181.68039,280.747125,0.51927778,20.4870816551
5383,2457181.68039,280.7605,0.51586111,20.4786846294
5384,2457181.68039,280.78195833,0.46716667,20.4686930516
5385,2457181.68039,280.79216667,0.46186111,20.5187280282
5386,2457181.68039,280.798875,0.50141667,20.449795955
5387,2457181.68039,280.79879167,0.49538889,20.4820356667
5388,2457181.68039,280.82891667,0.50766667,20.5256934741
5389,2457181.68039,280.82975,0.49072222,20.5057870712
5390,2457181.80411,340.35891667,1.17002778,19.2270026142
5391,2457181.80411,340.39620833,1.18633333,19.2138770169
5392,2457181.80411,340.436375,1.21027778,19.2104901668
5393,2457182.68297,280.747125,0.51927778,21.6831619026
5394,2457182.68297,280.7605,0.51586111,21.8932463353
5395,2457182.68297,280.78195833,0.46716667,21.8224123349
5396,2457182.68297,280.79216667,0.46186111,21.7886561241
5397,2457182.68297,280.798875,0.50141667,21.7914293955
5398,2457182.68297,280.79879167,0.49538889,21.8167129245
5399,2457182.68297,280.82891667,0.50766667,21.7505562441
5400,2457182.68297,280.82975,0.49072222,21.9148077424
5401,2457182.82271,266.02825,-0.41605556,20.6943606325
5402,2457182.82271,266.05108333,-0.34241667,20.7503709037
5403,2457182.92516,28.65720833,0.71680556,20.1115983724
5404,2457182.92516,28.77175,0.76180556,20.1139651549
5405,2456769.7718,249.449125,-0.55141667,20.8171930139
5406,2457374.68109,133.141875,-0.6635,21.5226199308
5407,2457374.76361,103.078625,-0.39241667,22.2126870101
5408,2457374.76361,103.07691667,-0.33872222,22.0295060296
5409,2457374.76361,103.06875,-0.328,22.3435067345
5410,2457374.76361,103.06454167,-0.32930556,22.1981131649
5411,2457374.76361,103.05554167,-0.32783333,22.2394233611
5412,2457374.76361,103.05716667,-0.32222222,22.1092052654
5413,2457374.76361,103.04795833,-0.32116667,22.0647767514
5414,2457374.76361,103.04141667,-0.39219444,22.1952217247
5415,2457374.76361,103.02004167,-0.36541667,22.2637545796
5416,2457374.76361,103.01883333,-0.32727778,21.8814320455
5417,2457374.76361,103.01404167,-0.45508333,21.8515671123
5418,2457374.76361,103.0095,-0.35438889,22.3013053595
5419,2457374.76361,103.00783333,-0.45597222,21.7005546323
5420,2457374.76361,102.995875,-0.35877778,22.314116619
5421,2457374.76361,102.98225,-0.34861111,22.178032946
5422,2457374.76361,102.970875,-0.36694444,22.2097565491
5423,2457374.76361,102.96829167,-0.34533333,22.2126870101
5424,2457374.76361,102.96579167,-0.33775,22.1334836489
5425,2457374.76361,102.95654167,-0.35436111,22.1199286624
5426,2457374.76361,102.952625,-0.34236111,22.1611119883
5427,2457374.76361,102.92904167,-0.37191667,22.2364199423
5428,2457374.76361,102.915625,-0.44497222,22.1472099399
5429,2457374.76361,102.91625,-0.42830556,22.3336213686
5430,2457374.76361,102.91883333,-0.36641667,22.3076920552
5431,2457374.76361,102.91258333,-0.44341667,22.2606831909
5432,2457374.66412,59.05558333,0.14638889,21.4846700278
5433,2457374.66412,58.93491667,0.11763889,21.4742150571
5434,2457374.66412,58.91166667,0.17883333,21.5847428151
5435,2457374.76538,58.78641667,0.243,22.3394318631
5436,2457374.76538,58.76945833,0.05216667,22.2550747618
5437,2457374.76538,58.7655,0.05736111,22.2949560482
5438,2457374.76538,58.71533333,0.08930556,22.2002383992
5439,2457374.76538,58.708125,0.16905556,22.2049870625
5440,2457374.6658,28.77175,0.76180556,21.0734833548
5441,2457374.6658,28.65720833,0.71680556,21.0311581934
5442,2457373.78183,73.24525,-0.24480556,22.2275278324
5443,2457373.76212,103.078625,-0.39241667,22.1449761503
5444,2457373.76212,103.07691667,-0.33872222,22.1149286672
5445,2457373.76212,103.06875,-0.328,22.2135717727
5446,2457373.76212,103.06454167,-0.32930556,22.201833981
5447,2457373.76212,103.05554167,-0.32783333,22.252620471
5448,2457373.76212,103.04141667,-0.39219444,22.1477494217
5449,2457373.76212,103.02004167,-0.36541667,22.1366985869
5450,2457373.76212,103.01883333,-0.32727778,21.9027011178
5451,2457373.76212,103.01404167,-0.45508333,21.781239939
5452,2457373.76212,103.0095,-0.35438889,22.2867952145
5453,2457373.76212,103.00783333,-0.45597222,21.6755989993
5454,2457373.76212,102.995875,-0.35877778,22.3585516501
5455,2457373.76212,102.98225,-0.34861111,22.3286213734
5456,2457373.76212,102.970875,-0.36694444,22.2742432232
5457,2457373.76212,102.96829167,-0.34533333,22.2194886001
5458,2457373.76212,102.96579167,-0.33775,22.1931131697
5459,2457373.76212,102.95654167,-0.35436111,22.2773676431
5460,2457373.76212,102.952625,-0.34236111,22.3155793523
5461,2457373.76212,102.92904167,-0.37191667,22.3155793523
5462,2457373.76212,102.915625,-0.44497222,22.1844618477
5463,2457373.76212,102.91625,-0.42830556,22.1339533638
5464,2457373.76212,102.91883333,-0.36641667,22.4103454239
5465,2457373.76212,102.91258333,-0.44341667,22.2224591495
5466,2457373.65015,58.33579167,0.27630556,22.1911847029
5467,2457373.64628,14.32083333,0.61352778,21.5607739372
5468,2457373.64628,14.19525,0.64191667,21.5833968921
5469,2457373.64628,14.1125,0.69805556,21.5346762587
5470,2457371.61469,103.15508333,-0.32230556,22.0091821638
5471,2457371.61469,103.078625,-0.39241667,22.0593405139
5472,2457371.61469,103.07691667,-0.33872222,21.9754008963
5473,2457371.61469,103.05554167,-0.32783333,22.1227591954
5474,2457371.61469,103.06875,-0.328,22.1065538281
5475,2457371.61469,103.05716667,-0.32222222,21.9873453548
5476,2457371.61469,103.04795833,-0.32116667,22.0415202502
5477,2457371.61469,103.04141667,-0.39219444,22.1364508669
5478,2457371.61469,103.01883333,-0.32727778,21.8843005113
5479,2457371.61469,103.02004167,-0.36541667,22.2135262541
5480,2457371.61469,103.01404167,-0.45508333,21.7431503886
5481,2457371.61469,103.0095,-0.35438889,22.0932318207
5482,2457371.61469,103.00783333,-0.45597222,21.6320225885
5483,2457371.61469,102.98225,-0.34861111,22.1065538281
5484,2457371.61469,102.995875,-0.35877778,22.1227591954
5485,2457371.61469,102.970875,-0.36694444,22.167194524
5486,2457371.61469,102.96829167,-0.34533333,22.0826906195
5487,2457371.61469,102.96579167,-0.33775,22.0190301697
5488,2457371.61469,102.952625,-0.34236111,22.0140950012
5489,2457371.61469,102.95654167,-0.35436111,22.0644861878
5490,2457371.61469,102.92904167,-0.37191667,22.0389982763
5491,2457371.61469,102.915625,-0.44497222,22.0800711705
5492,2457371.61469,102.91625,-0.42830556,22.0542191121
5493,2457371.61469,102.91258333,-0.44341667,21.9777793442
5494,2457371.61469,102.91883333,-0.36641667,22.0415202502
5495,2457371.68125,58.78908333,0.02236111,22.3298940606
5496,2457371.68125,58.78641667,0.243,22.3882980037
5497,2457371.68125,58.7655,0.05736111,22.3931741067
5498,2457371.68125,58.76945833,0.05216667,22.2906554406
5499,2457371.68125,58.71533333,0.08930556,22.2463631237
5500,2457371.68125,58.708125,0.16905556,22.2810634085
5501,2457371.58819,28.77175,0.76180556,22.4287751501
5502,2457371.59277,28.77175,0.76180556,22.292881051
5503,2457371.58819,28.65720833,0.71680556,22.3230005355
5504,2457371.67569,14.32083333,0.61352778,21.9879860574
5505,2457371.67569,14.19525,0.64191667,22.0467511367
5506,2457371.67569,14.1125,0.69805556,21.9490613689
5507,2457375.63328,44.3385,0.31080556,20.3802588336
5508,2457375.63328,44.44575,0.26741667,20.4060280804
5509,2457375.76056,58.30516667,0.273,22.2607662513
5510,2457375.76056,58.33579167,0.27630556,22.3536250347
5511,2457375.64578,102.91258333,-0.44341667,20.693497314
5512,2457375.64578,102.91883333,-0.36641667,20.6949546421
5513,2457375.64578,102.91625,-0.42830556,20.7320394008
5514,2457375.64578,102.915625,-0.44497222,20.6833501479
5515,2457375.64578,102.92904167,-0.37191667,20.7111161213
5516,2457375.64578,102.952625,-0.34236111,20.7163092437
5517,2457375.64578,102.95654167,-0.35436111,20.7260200637
5518,2457375.64578,102.96579167,-0.33775,20.6654628209
5519,2457375.64578,102.96829167,-0.34533333,20.7230228633
5520,2457375.64578,102.970875,-0.36694444,20.73128521
5521,2457375.64578,102.98225,-0.34861111,20.7215273957
5522,2457375.64578,102.995875,-0.35877778,20.7237714059
5523,2457375.64578,103.00783333,-0.45597222,20.5408982124
5524,2457375.64578,103.0095,-0.35438889,20.6956840751
5525,2457375.64578,103.01404167,-0.45508333,20.6101266957
5526,2457375.64578,103.02004167,-0.36541667,20.6884119113
5527,2457375.64578,103.04141667,-0.39219444,20.7111161213
5528,2457375.64578,103.06454167,-0.32930556,20.7185425548
5529,2457375.64578,103.06875,-0.328,20.7185425548
5530,2457375.64578,103.07691667,-0.33872222,20.6576848255
5531,2457375.64578,103.078625,-0.39241667,20.6754434192
5532,2457375.77781,133.141875,-0.6635,21.8355139643
5533,2457398.60428,73.24525,-0.24480556,21.9489426551
5534,2457398.60678,133.141875,-0.6635,21.4652471147
5535,2457399.63973,44.3385,0.31080556,22.1714531889
5536,2457399.63973,44.44575,0.26741667,22.1923917941
5537,2457399.65659,102.87916667,-0.44047222,22.190834063
5538,2457399.65659,102.91258333,-0.44341667,22.1039287492
5539,2457399.65659,102.91883333,-0.36641667,22.145112075
5540,2457399.65659,102.91625,-0.42830556,22.1648789982
5541,2457399.65659,102.915625,-0.44497222,22.187919336
5542,2457399.65659,102.92904167,-0.37191667,22.0932053522
5543,2457399.65659,102.952625,-0.34236111,22.2446832777
5544,2457399.65659,102.95654167,-0.35436111,22.0642507612
5545,2457399.65659,102.96579167,-0.33775,22.145112075
5546,2457399.65659,102.96829167,-0.34533333,22.1705934071
5547,2457399.65659,102.970875,-0.36694444,22.1677324431
5548,2457399.65659,102.98225,-0.34861111,22.1677324431
5549,2457399.65659,102.995875,-0.35877778,22.0905410336
5550,2457399.65659,103.00783333,-0.45597222,21.6432396675
5551,2457399.65659,103.0095,-0.35438889,22.1202151463
5552,2457399.65659,103.01404167,-0.45508333,21.6344624139
5553,2457399.65659,103.02004167,-0.36541667,22.0825868311
5554,2457399.65659,103.04141667,-0.39219444,22.1591945078
5555,2457399.65659,103.07691667,-0.33872222,21.9793453386
5556,2457399.65659,103.078625,-0.39241667,22.1966870969
5557,2457399.76773,73.24525,-0.24480556,22.0986879414
5558,2457399.78325,133.32916667,-0.68611111,22.530503096
5559,2457399.78325,133.39779167,-0.61138889,22.369807692
5560,2457399.78325,133.477125,-0.53944444,22.3538641583
5561,2457401.73685,72.81666667,-0.2475,22.318282605
5562,2457401.75188,133.39779167,-0.61138889,22.3135516877
5563,2457401.75188,133.477125,-0.53944444,22.195858572
5564,2457402.6983,72.81666667,-0.2475,22.6218212758
5565,2457403.67591,133.39779167,-0.61138889,22.1488165803
5566,2457403.67591,133.477125,-0.53944444,22.1291588292
5567,2457403.69758,73.24525,-0.24480556,22.0082262106
5568,2457404.66342,133.39779167,-0.61138889,21.1293087875
5569,2457404.66342,133.477125,-0.53944444,21.1819963412
5570,2457404.66519,73.24525,-0.24480556,20.9477123827
5571,2457437.53568,58.91166667,0.17883333,19.3847724256
5572,2457437.53568,58.93491667,0.11763889,19.3864558539
5573,2457437.53568,59.05558333,0.14638889,19.3756793767
5574,2457437.55133,44.3385,0.31080556,19.2218657924
5575,2457437.55133,44.44575,0.26741667,19.2263330016
5576,2457437.55722,102.91258333,-0.44341667,18.9359392378
5577,2457437.55722,102.91883333,-0.36641667,18.9539487735
5578,2457437.55722,102.91625,-0.42830556,18.938515573
5579,2457437.55722,102.915625,-0.44497222,18.9347290858
5580,2457437.55722,102.92904167,-0.37191667,18.9470454939
5581,2457437.55722,102.952625,-0.34236111,18.9547185733
5582,2457437.55722,102.95654167,-0.35436111,18.9404897358
5583,2457437.55722,102.96579167,-0.33775,18.9347290858
5584,2457437.55722,102.96829167,-0.34533333,18.9501081747
5585,2457437.55722,102.970875,-0.36694444,18.9429245199
5586,2457437.55722,102.98225,-0.34861111,18.9559513421
5587,2457437.55722,102.995875,-0.35877778,18.947963368
5588,2457437.55722,103.00783333,-0.45597222,18.9158436019
5589,2457437.55722,103.0095,-0.35438889,18.9571855123
5590,2457437.55722,103.01404167,-0.45508333,18.9145070694
5591,2457437.55722,103.01883333,-0.32727778,18.9455173872
5592,2457437.55722,103.02004167,-0.36541667,18.9505684282
5593,2457437.55722,103.04141667,-0.39219444,18.947504334
5594,2457437.55722,103.05554167,-0.32783333,18.9444489791
5595,2457437.55722,103.06454167,-0.32930556,18.9541027133
5596,2457437.55722,103.06875,-0.328,18.9553347827
5597,2457437.55722,103.07691667,-0.33872222,18.9414020821
5598,2457437.55722,103.078625,-0.39241667,18.9444489791
5599,2457442.60458,58.91166667,0.17883333,18.447111794
5600,2457442.60458,58.93491667,0.11763889,18.450532957
5601,2457442.60458,59.05558333,0.14638889,18.4571536026
5602,2457442.69227,102.91258333,-0.44341667,18.5892578351
5603,2457442.69227,102.91883333,-0.36641667,18.5801623796
5604,2457442.69227,102.91625,-0.42830556,18.5870352138
5605,2457442.69227,102.915625,-0.44497222,18.5907812394
5606,2457442.69227,102.92904167,-0.37191667,18.5894921071
5607,2457442.69227,102.952625,-0.34236111,18.5906639579
5608,2457442.69227,102.95654167,-0.35436111,18.5809755311
5609,2457442.69227,102.96579167,-0.33775,18.5851671255
5610,2457442.69227,102.96829167,-0.34533333,18.5973678661
5611,2457442.69227,102.970875,-0.36694444,18.5933640154
5612,2457442.69227,102.98225,-0.34861111,18.5923066947
5613,2457442.69227,102.995875,-0.35877778,18.5920718146
5614,2457442.69227,103.00783333,-0.45597222,18.5720641849
5615,2457442.69227,103.0095,-0.35438889,18.5945401447
5616,2457442.69227,103.01404167,-0.45508333,18.5724100018
5617,2457442.69227,103.01883333,-0.32727778,18.5841176644
5618,2457442.69227,103.02004167,-0.36541667,18.5863343151
5619,2457442.69227,103.04141667,-0.39219444,18.5887895318
5620,2457442.69227,103.04795833,-0.32116667,18.5960708941
5621,2457442.69227,103.05716667,-0.32222222,18.5939519208
5622,2457442.69227,103.05554167,-0.32783333,18.5937167743
5623,2457442.69227,103.06875,-0.328,18.5864511298
5624,2457442.69227,103.07691667,-0.33872222,18.5960708941
5625,2457442.69227,103.078625,-0.39241667,18.6047070909
5626,2457443.6544,102.91258333,-0.44341667,19.2940579743
5627,2457443.6544,102.91883333,-0.36641667,19.2694083354
5628,2457443.6544,102.91625,-0.42830556,19.3186029607
5629,2457443.6544,102.915625,-0.44497222,19.3111810613
5630,2457443.6544,102.92904167,-0.37191667,19.2752473948
5631,2457443.6544,102.952625,-0.34236111,19.3002533205
5632,2457443.6544,102.95654167,-0.35436111,19.279810668
5633,2457443.6544,102.96579167,-0.33775,19.2774179666
5634,2457443.6544,102.96829167,-0.34533333,19.2859250205
5635,2457443.6544,102.970875,-0.36694444,19.293396219
5636,2457443.6544,102.98225,-0.34861111,19.302919317
5637,2457443.6544,102.995875,-0.35877778,19.2870205735
5638,2457443.6544,103.00783333,-0.45597222,19.2446732941
5639,2457443.6544,103.0095,-0.35438889,19.2828635401
5640,2457443.6544,103.01404167,-0.45508333,19.2360637977
5641,2457443.6544,103.01883333,-0.32727778,19.2735139903
5642,2457443.6544,103.02004167,-0.36541667,19.3087182981
5643,2457443.6544,103.04141667,-0.39219444,19.3013633499
5644,2457443.6544,103.05554167,-0.32783333,19.3062611086
5645,2457443.6544,103.06875,-0.328,19.2835189048
5646,2457443.6544,103.07691667,-0.33872222,19.2815541626
5647,2457443.6544,103.078625,-0.39241667,19.2958244327
5648,2457443.77845,133.141875,-0.6635,18.6197608439
5649,2457443.80627,249.449125,-0.55141667,18.7750333277
5650,2457444.86086,266.333125,-0.431,19.2701070506
5651,2457444.86086,266.426875,-0.35983333,19.2815765528
5652,2457446.5823,72.92666667,-0.16927778,21.8788060549
5653,2457446.5823,72.81666667,-0.2475,22.2862017326
5654,2457446.58116,72.81666667,-0.2475,22.3048414214
5655,2457450.61936,102.91258333,-0.44341667,22.2570808421
5656,2457450.61936,102.91883333,-0.36641667,22.2030212901
5657,2457450.61936,102.91625,-0.42830556,22.3037146739
5658,2457450.61936,102.915625,-0.44497222,22.1845664235
5659,2457450.61936,102.92904167,-0.37191667,22.3524418196
5660,2457450.61936,102.952625,-0.34236111,22.2969288071
5661,2457450.61936,102.95654167,-0.35436111,22.2603462136
5662,2457450.61936,102.96579167,-0.33775,22.1999236128
